ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.4234113712374582,0.524417885843808,0.43993194798882,0.9502597563515424,0.5283806343906511,0.2343206018245216,0.09589308856903182,-1.0119125045824104,-0.7985402996148303,1
0.3705357142857143,0.4996987951807229,0.4241566265060241,0.9529976344052713,0.5220125786163522,0.24625522976837416,0.16299723584845185,-0.7932742358204417,-0.6915407273982943,1
0.37985546522131886,0.5234949575020919,0.4180853223514399,0.9456677033295947,0.4982227488151659,0.29614624840296977,-0.18157591059665423,-0.8225990910081702,-0.5845594671132046,1
0.35217696629213485,0.4551034396809571,0.45315738178722265,0.9533389397017289,0.45078651685393256,0.23175976891532468,0.12311278568887496,-1.0566432981114864,-0.6658901249272051,0
0.4652777777777778,0.5219734660033167,0.4851264510779436,0.9574263053909619,0.5991058122205664,0.09934050965798857,-0.007739072891332417,-1.0369389267315192,-0.7483969694102592,0
0.38125,0.5336005303760849,0.47751999546202284,0.9537312581832612,0.4783210332103321,0.08274133871727705,-0.00964759699251215,-1.0006546295116108,-0.7054817385776215,0
